;010300013;613;0;2;18;372;2;0;0;0;1;1;0;0;0;0;0;0;372;1;0;3;3;0;7;365
;010300014;711;0;0;18;442;0;0;1;0;0;0;0;0;0;0;2;0;442;0;6;7;1;0;14;428
;010300015;726;2;2;18;397;0;0;0;0;1;1;0;0;0;0;0;0;397;0;0;8;0;0;8;389
;010300016;543;0;9;18;335;15;0;1;0;0;9;0;0;0;0;1;0;335;15;0;0;0;0;15;320
;010300017;546;0;15;18;297;0;7;0;0;0;15;0;0;0;0;0;0;297;0;0;1;6;0;7;290
;010300018;661;0;4;18;361;0;0;0;0;0;4;0;0;0;0;0;0;361;0;2;8;0;0;10;351
;010300019;1037;1;0;18;471;10;0;0;0;0;0;0;0;0;0;0;0;471;0;0;3;7;0;10;461
;010300020;686;0;0;18;417;0;0;2;0;0;0;0;0;0;0;0;0;417;0;2;0;5;2;9;408
;010300021;798;0;1;18;399;0;0;1;0;0;1;0;0;0;0;0;0;399;4;0;1;4;0;9;390
;010300022;755;0;0;18;448;0;0;3;0;0;0;0;0;0;0;1;1;448;0;8;6;0;0;14;434
;010300023;327;8;1;18;190;0;0;4;0;0;0;0;1;0;0;0;0;190;0;0;4;0;0;4;186
;010300024;544;1;0;18;303;0;0;0;0;0;0;0;0;0;0;0;0;303;0;1;4;0;0;5;298
;010300025;432;0;2;18;244;0;0;0;0;1;1;0;0;0;0;1;0;244;0;0;4;0;0;4;240
;010300026;882;1;4;18;450;0;0;1;0;0;2;0;2;2;0;0;0;450;0;4;5;0;1;10;440
;010300027;752;1;11;18;392;27;0;0;1;0;8;0;2;0;0;2;2;392;0;19;7;0;1;27;365
;010300028;477;0;5;18;279;6;0;0;0;0;5;0;0;0;0;0;0;279;0;0;6;0;0;6;273
;010300029;402;0;2;18;402;7;0;0;0;0;2;0;0;0;0;2;2;402;0;0;0;7;0;7;395
;010300030;651;0;10;18;310;0;0;1;0;0;10;0;0;0;0;0;0;310;0;0;4;0;1;5;305
;010300031;691;1;5;18;347;1;0;6;0;0;1;0;4;0;0;4;4;347;6;0;0;0;0;6;341
;010300032;361;0;0;18;197;0;0;0;0;0;0;0;0;0;0;0;0;197;0;1;4;0;0;5;192
;010300033;173;0;25;18;128;1;0;0;0;0;25;0;0;0;0;0;0;128;0;1;0;0;0;1;127
;010300034;703;1;1;18;415;0;0;0;0;0;1;0;0;0;0;1;1;415;0;0;10;4;0;14;401
;010300035;702;1;1;18;371;0;0;0;0;0;1;0;0;0;0;2;2;371;0;0;10;0;0;12;361
;010300036;555;0;1;18;299;1;0;3;0;0;1;0;0;0;0;1;1;299;0;1;1;1;0;3;296
;010300037;552;0;0;18;293;0;0;0;0;0;0;0;0;0;0;0;0;293;0;0;5;1;0;6;287
;010300038;435;0;6;18;251;0;0;0;0;0;5;0;1;0;0;1;1;251;0;0;1;1;0;2;249
;010300039;542;0;3;18;320;0;0;0;0;0;3;0;0;0;0;1;1;320;0;1;2;2;0;5;315
;010300040;642;0;1;18;348;0;0;2;0;0;1;0;0;0;0;0;0;348;0;2;4;3;0;9;339
;010300041;978;0;0;18;455;7;0;7;0;0;0;0;0;0;0;0;0;455;0;7;0;0;0;7;448
;010300042;816;1;0;18;462;5;0;0;0;0;0;0;0;1;0;0;0;462;0;0;2;3;0;5;457
;010300043;808;0;0;18;463;10;10;10;0;0;0;0;0;0;0;0;0;463;0;0;10;0;0;10;453
;010300044;714;17;17;18;401;4;0;0;0;0;17;0;0;0;0;2;0;401;0;1;3;0;0;4;397
;010300045;784;0;5;18;397;0;0;1;0;0;5;0;0;0;0;0;0;397;0;3;6;1;0;10;387
;010300046;605;2;5;18;353;0;0;2;0;0;5;0;0;0;0;0;0;353;0;1;4;1;0;6;347
;010300047;729;2;10;18;402;0;0;0;0;0;10;0;0;2;0;3;0;402;0;2;11;1;0;14;388
;010300048;624;0;1;18;375;10;0;2;0;0;1;0;0;0;0;0;0;375;0;10;0;0;0;10;365
;010300049;805;0;0;18;426;0;0;1;0;0;0;0;0;0;0;1;0;426;3;0;4;0;0;7;419
;010300050;862;0;1;18;473;7;0;0;1;0;0;0;0;0;0;0;0;473;0;0;0;6;0;6;467
;010300051;718;5;5;18;418;15;0;1;0;0;5;0;0;0;0;0;0;418;3;1;9;2;0;15;403
;010300052;768;2;1;18;429;0;0;13;0;0;1;0;0;0;0;2;2;429;11;0;0;2;0;13;416
;010300053;315;2;3;18;315;0;0;3;0;0;1;0;2;0;0;0;0;315;3;3;5;2;0;13;302
;010300054;645;2;0;18;354;0;0;3;0;0;0;2;0;0;0;2;2;354;0;0;4;1;0;5;349
;010300055;638;0;1;18;338;0;0;2;0;0;1;0;0;0;0;3;0;338;0;0;3;3;0;6;332
;010300056;545;2;0;18;303;0;0;0;0;0;0;0;0;2;0;0;0;303;2;0;11;0;0;13;290
;010300057;555;0;2;18;310;9;0;0;0;0;2;0;0;0;0;0;0;310;0;0;0;9;0;9;301
;010300058;681;0;0;18;415;1;0;1;0;0;0;0;0;0;0;0;0;415;0;2;7;2;0;11;404
